GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s�) , ACCELEROMETER Y (m/s�), ACCELEROMETER Z (m/s�), GRAVITY X (m/s�), GRAVITY Y (m/s�), GRAVITY Z (m/s�), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (μT), MAGNETIC FIELD Y (μT), MAGNETIC FIELD Z (μT), ORIENTATION (Yaw) (°), ORIENTATION (Pitch) (°), ORIENTATION (Roll ) (°),VEHICLE ACCEL X (m/s2),VEHICLE ACCEL Y (m/s2),VEHICLE ACCEL Z (m/s2),VEHICLE GYRO X (rad/s),VEHICLE GYRO Y (rad/s),VEHICLE GYRO Z (rad/s),EST Q W,EST Q X,EST Q Y,EST Q Z,ORIENTATION INITIALIZED
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911222,2019-09-08 10:22:57:846,0.036,-0.2258,10.0731,0.0019,0.0238,9.8066,0.1281,-0.0279,-0.0334,-2.06,-27.0,21.0,8.39,-80.35,-168.08,-0.2258,-0.03600000000000003,10.0731,-0.027899999999999973,-0.1281,-0.0334,-0.5285396669095255,-0.1360873330740278,0.09897335959191025,0.832063899211507,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911321,2019-09-08 10:22:57:945,-0.1245,-0.82,9.692,-0.0035,-0.024,9.8066,-0.0497,0.0093,-0.0096,-1.56,-27.62,22.0,8.61,-80.26,-168.16,-0.8200000000000001,0.12449999999999989,9.692,0.009299999999999992,0.04970000000000001,-0.0096,-0.5285832050927356,-0.1346850800258834,0.09626137151691268,0.8325824120566057,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911421,2019-09-08 10:22:58:045,-0.3166,-0.5638,10.061,-0.0121,-0.0223,9.8065,-0.0768,0.0219,0.0333,-2.31,-27.19,21.5,9.24,-79.99,-167.66,-0.5638000000000001,0.3165999999999999,10.061,0.021899999999999985,0.07679999999999998,0.033299999999999996,-0.5306378204683412,-0.13294470270559477,0.09240756091926607,0.8319916178640755,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911522,2019-09-08 10:22:58:146,-0.7004,-0.7121,9.5064,-0.0017,0.0083,9.8066,0.0214,0.0539,-0.043,-1.62,-26.94,22.38,10.16,-79.99,-166.95,-0.7121000000000001,0.7003999999999999,9.5064,0.0539,-0.02139999999999999,-0.043,-0.5289698409401883,-0.13558949322856864,0.09119193141510244,0.8327607269477321,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911622,2019-09-08 10:22:58:246,-0.4759,-0.2449,10.4617,0.0054,0.0114,9.8066,0.0234,-0.0593,0.037,-1.56,-27.31,21.88,9.75,-79.97,-167.27,-0.24490000000000006,0.4759,10.4617,-0.05929999999999999,-0.02340000000000001,0.037,-0.5301200632217855,-0.13318411879338612,0.09372031837345723,0.8321365338662504,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,911722,2019-09-08 10:22:58:346,0.7842,-1.3463,9.7851,-0.0062,-0.0238,9.8066,-0.1127,-0.0462,0.0305,-2.19,-27.25,21.69,9.91,-80.02,-167.13,-1.3463,-0.7842000000000003,9.7851,-0.04620000000000001,0.1127,0.0305,-0.5320049788735982,-0.1273810571090319,0.09016868862659531,0.832234568096548,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,911822,2019-09-08 10:22:58:446,-0.0971,-0.2147,9.9194,-0.0142,-0.0161,9.8066,-0.086,0.0394,-0.0154,-1.62,-26.69,21.81,10.99,-79.98,-166.31,-0.2147,0.09709999999999996,9.9194,0.03939999999999998,0.086,-0.0154,-0.5321323098509936,-0.1263909148463181,0.08529409716437558,0.8328177822584427,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,911922,2019-09-08 10:22:58:546,-0.3368,0.3372,9.9597,-0.0102,-0.0095,9.8065,0.0474,0.0314,-0.0186,-1.87,-27.37,22.0,12.69,-79.8,-165.04,0.33719999999999994,0.33680000000000004,9.959699999999998,0.03140000000000001,-0.0474,-0.0186,-0.531229263187285,-0.12872810349055197,0.08623441665815049,0.8329394760058192,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912022,2019-09-08 10:22:58:646,-0.2766,-0.7673,10.2969,0.0058,-0.0045,9.8066,0.0549,-0.0142,0.0259,-1.87,-27.12,22.0,12.32,-79.81,-165.32,-0.7673000000000001,0.27659999999999985,10.2969,-0.014199999999999994,-0.054900000000000004,0.0259,-0.5319392641228056,-0.12902345669317383,0.08876301050363489,0.8321746781017579,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912122,2019-09-08 10:22:58:746,0.7553,0.1079,10.0594,-0.0034,-0.0191,9.8066,-0.1078,-0.0181,0.0244,-1.37,-27.81,22.19,15.91,-79.84,-165.26,0.10790000000000016,-0.7552999999999999,10.0594,-0.018100000000000012,0.1078,0.0244,-0.5336381178949631,-0.12475619720160226,0.0849406560476634,0.8321366085802913,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912221,2019-09-08 10:22:58:845,0.0243,0.1093,9.7816,-0.0034,-0.0074,9.8066,-0.0715,0.0196,0.0071,-2.19,-27.31,21.63,12.92,-79.71,-164.88,0.10930000000000001,-0.024299999999999974,9.7816,0.01959999999999999,0.07150000000000001,0.0071,-0.5345004358243878,-0.12326096487380346,0.08147509865412536,0.8321525262481747,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912321,2019-09-08 10:22:58:945,-0.35,0.0424,9.8116,-0.0063,-0.0133,9.8066,0.1002,0.0313,-0.0328,-1.69,-27.0,21.56,13.24,-79.65,-164.66,0.04239999999999994,0.35,9.8116,0.03130000000000003,-0.1002,-0.0328,-0.5326762765515227,-0.12703957338752217,0.08446953816513109,0.8324553010912306,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912421,2019-09-08 10:22:59:045,0.6817,0.3351,9.5662,0.0028,-0.0373,9.8065,-0.072,0.004,-0.0123,-2.06,-27.06,22.38,13.19,-79.42,-164.77,0.3351000000000002,-0.6817,9.566199999999998,0.00399999999999999,0.072,-0.012300000000000002,-0.5327093543191683,-0.12484733385427507,0.08139787887917013,0.833071588979186,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912522,2019-09-08 10:22:59:146,-0.0914,-0.1004,9.2382,-0.0091,0.0285,9.8066,0.0575,0.069,-0.0202,-1.81,-27.56,22.13,14.13,-79.53,-164.13,-0.10040000000000002,0.09139999999999995,9.2382,0.069,-0.05749999999999999,-0.0202,-0.5318255663389169,-0.12896269657755072,0.08171817306727476,0.8329779889470572,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912622,2019-09-08 10:22:59:246,0.5268,0.172,9.6329,-0.0022,0.0275,9.8065,0.0781,-0.0484,0.0623,-1.37,-27.37,21.69,17.84,-79.52,-163.76,0.17200000000000007,-0.5267999999999999,9.6329,-0.0484,-0.0781,0.06230000000000001,-0.5337835635923462,-0.1282589894881797,0.08665430798893692,0.8313337294739611,True
52.41575,-1.596621,180.58,4.58,2,173.35,26 / 28,912721,2019-09-08 10:22:59:345,-0.7656,0.3459,10.3104,0.0054,-0.0004,9.8065,-0.0701,-0.0091,0.0091,-1.87,-27.37,21.31,15.44,-79.42,-162.96,0.3459,0.7656000000000001,10.3104,-0.009100000000000021,0.0701,0.0091,-0.5345829401433074,-0.12577755691616152,0.08393774680216111,0.83147792571163,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,912821,2019-09-08 10:22:59:445,0.1049,0.6026,9.4815,-0.0035,0.0153,9.8066,0.0199,-0.0019,0.0207,-1.62,-27.25,22.19,15.36,-79.54,-163.06,0.6026,-0.10489999999999991,9.4815,-0.001899999999999999,-0.0199,0.0207,-0.5353611805364912,-0.12580202792807896,0.08499872825285253,0.8308654959373117,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,912922,2019-09-08 10:22:59:546,0.2554,-0.4675,9.6413,-0.0025,-0.0279,9.8066,-0.0381,0.0269,0.0012,-1.69,-27.81,21.88,16.09,-79.51,-162.64,-0.46749999999999997,-0.25540000000000007,9.641299999999998,0.026899999999999997,0.03810000000000001,0.0012,-0.5358310356015479,-0.12537098346974912,0.08252879731131352,0.8308767751022704,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913022,2019-09-08 10:22:59:646,0.0037,0.387,9.7994,-0.0118,-0.0131,9.8066,0.0134,0.0114,-0.0044,-2.25,-27.81,21.88,16.6,-79.31,-162.34,0.387,-0.003699999999999981,9.7994,0.011400000000000002,-0.013399999999999997,-0.0044,-0.5356612514485805,-0.12585908395409523,0.08274799041732774,0.8308906575264104,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913121,2019-09-08 10:22:59:745,-0.2034,-0.7132,9.761,-0.01,0.013,9.8066,0.0205,-0.0101,-0.011,-1.56,-27.5,22.69,17.55,-79.25,-161.55,-0.7132,0.20339999999999986,9.761,-0.010099999999999994,-0.0205,-0.011,-0.5350849187077609,-0.1255961928195699,0.08353881259829088,0.8312225892686063,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913221,2019-09-08 10:22:59:845,-0.0009,-0.2411,10.2023,-0.0038,0.0104,9.8066,0.037,-0.0236,0.012,-2.5,-27.31,21.94,17.76,-79.21,-161.35,-0.2411,0.0008999999999999703,10.2023,-0.023599999999999996,-0.037000000000000005,0.012,-0.5353048229678403,-0.12511731887572086,0.08564304029435425,0.8309390306598072,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913321,2019-09-08 10:22:59:945,-0.1428,-0.6837,9.899,-0.0053,-0.0325,9.8065,-0.107,0.0484,-0.0193,-2.0,-27.25,22.31,17.83,-79.24,-161.28,-0.6837,0.14279999999999982,9.899,0.048399999999999985,0.10700000000000001,-0.0193,-0.5354170194359456,-0.12390210481231305,0.07956884083636312,0.8316523812804026,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913422,2019-09-08 10:23:00:046,-0.1711,-0.5478,9.9495,0.0012,-0.0224,9.8065,-0.0698,-0.0207,0.0349,-2.12,-27.37,22.13,17.65,-79.03,-161.51,-0.5478,0.17109999999999986,9.9495,-0.020700000000000007,0.06979999999999999,0.0349,-0.5372752416146303,-0.1205948149294993,0.07723945799258489,0.8311595944757375,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913522,2019-09-08 10:23:00:146,-0.0092,0.4172,9.8114,-0.0037,-0.0059,9.8066,0.022,0.0147,-0.0338,-1.94,-27.44,22.19,17.95,-78.98,-161.3,0.4172,0.00920000000000007,9.8114,0.014700000000000005,-0.021999999999999995,-0.0338,-0.5358383191877011,-0.12160744084643457,0.07759757725347304,0.8319059694612557,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913621,2019-09-08 10:23:00:245,-0.0642,-0.5296,9.2913,-0.0063,-0.0091,9.8066,0.0257,-0.0139,0.0044,-2.06,-27.37,22.13,18.24,-78.87,-161.13,-0.5295999999999998,0.06419999999999992,9.2913,-0.013899999999999992,-0.0257,0.0044,-0.5358577282108571,-0.12127062297874092,0.07887869367374332,0.8318221461366433,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913721,2019-09-08 10:23:00:345,-0.1528,0.9671,9.8074,-0.0034,0.0245,9.8065,0.0741,-0.0083,0.0038,-2.81,-27.19,22.13,15.63,-78.93,-160.49,0.9670999999999998,0.15280000000000016,9.8074,-0.008299999999999988,-0.0741,0.0037999999999999996,-0.5355689313045646,-0.1226614244159965,0.08232340020103773,0.831470355791994,True
52.41575,-1.596621,180.58,4.58,2,173.35,28 / 29,913821,2019-09-08 10:23:00:445,0.2034,1.0749,9.5402,-0.0052,0.0284,9.8066,0.1254,0.0041,0.0311,-2.12,-27.94,22.44,19.46,-78.96,-160.33,1.0749,-0.20339999999999986,9.5402,0.00410000000000002,-0.1254,0.031099999999999996,-0.5361513812659504,-0.12575118145862896,0.08776466147136144,0.8300757199949832,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,913921,2019-09-08 10:23:00:545,0.1749,-0.2237,10.4423,-0.0044,-0.0285,9.8066,-0.1117,0.0241,0.0234,-2.56,-27.5,22.06,16.29,-78.91,-160.0,-0.22369999999999995,-0.17490000000000003,10.4423,0.02409999999999999,0.1117,0.0234,-0.5379789305155485,-0.12319537574524347,0.08253554731582949,0.8298129024940571,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914022,2019-09-08 10:23:00:646,-0.4333,0.6514,10.1895,-0.0015,-0.0071,9.8066,-0.0472,-0.0139,0.0496,-2.06,-27.25,21.75,19.81,-78.76,-159.98,0.6514,0.4333000000000002,10.1895,-0.01390000000000001,0.0472,0.04959999999999999,-0.5403185909394437,-0.12091152795716399,0.0812461356399886,0.8287552643186326,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914121,2019-09-08 10:23:00:745,-0.5291,-0.329,9.7497,-0.0093,-0.0198,9.8066,-0.0478,0.032,-0.009,-2.12,-28.31,21.69,20.5,-78.72,-159.66,-0.3290000000000002,0.5290999999999999,9.7497,0.032,0.04780000000000001,-0.009,-0.540391425758796,-0.12066797253517836,0.07816995403028398,0.8290390857236638,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914222,2019-09-08 10:23:00:846,0.2978,0.4646,10.0222,-0.0081,-0.0047,9.8066,-0.0136,-0.0018,0.0038,-2.62,-27.94,22.0,17.58,-78.58,-159.32,0.4646,-0.29779999999999995,10.0222,-0.0018000000000000021,0.013600000000000001,0.0037999999999999996,-0.5406817804873246,-0.11982359477641215,0.07776178744637391,0.8290106288806312,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914322,2019-09-08 10:23:00:946,-0.7035,0.3994,10.0923,-0.0051,-0.0063,9.8066,0.0246,-0.0109,0.0135,-1.75,-27.75,22.25,21.54,-78.48,-159.01,0.39939999999999976,0.7035,10.0923,-0.010899999999999995,-0.024600000000000004,0.0135,-0.5410698118069169,-0.11981163480393021,0.0790855420270367,0.828633880528142,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914422,2019-09-08 10:23:01:046,0.6903,0.3085,9.4386,0.004,-0.0042,9.8065,-0.019,-0.0023,0.0252,-2.19,-27.56,21.75,21.22,-78.42,-159.28,0.3085000000000001,-0.6903,9.4386,-0.0023000000000000034,0.019,0.0252,-0.5422869384199096,-0.11862835824122422,0.0786250094685091,0.828052110030661,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914522,2019-09-08 10:23:01:146,0.0899,0.6239,9.8209,-0.0117,0.0057,9.8066,0.0523,-0.0216,0.0821,-2.12,-27.37,22.25,21.38,-78.36,-159.0,0.6239,-0.08989999999999987,9.820899999999998,-0.021599999999999994,-0.0523,0.0821,-0.5453285120422988,-0.11853004016779245,0.08193804821066739,0.8257442702114138,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914621,2019-09-08 10:23:01:245,-0.1192,0.7016,9.7801,-0.014,-0.0052,9.8066,0.0359,0.002,-0.0267,-2.69,-27.56,22.5,19.76,-78.29,-157.95,0.7015999999999999,0.11920000000000008,9.780099999999997,0.0020000000000000018,-0.0359,-0.0267,-0.5440708961817697,-0.11943742848177837,0.0832549008948345,0.8263111896147949,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914722,2019-09-08 10:23:01:346,0.4265,0.627,9.674,0.0045,0.0026,9.8066,0.0083,-0.0263,0.005,-2.62,-27.94,21.5,20.02,-78.24,-157.66,0.6270000000000001,-0.4264999999999999,9.674,-0.0263,-0.008300000000000004,0.005,-0.5441769025951161,-0.11815659341055242,0.08445182746221114,0.8263040644665207,True
52.41575,-1.596621,180.58,4.58,2,173.35,27 / 28,914822,2019-09-08 10:23:01:446,0.1508,0.4619,9.858,-0.0096,-0.0127,9.8065,0.006,-0.0285,0.0432,-2.06,-27.44,21.5,23.39,-78.19,-157.58,0.4619,-0.15079999999999993,9.858,-0.028499999999999998,-0.006000000000000004,0.0432,-0.5458508611348145,-0.1166241385847584,0.08574578266739744,0.8252837744997171,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,914921,2019-09-08 10:23:01:545,0.2776,0.9673,9.4541,-0.0154,0.0062,9.8066,0.042,-0.0517,0.0427,-2.81,-27.87,22.56,21.05,-78.2,-157.03,0.9673,-0.27759999999999985,9.4541,-0.0517,-0.04200000000000001,0.0427,-0.547174992498088,-0.11518390388538799,0.08924726121752416,0.8242372972849568,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915021,2019-09-08 10:23:01:645,-0.3094,1.26,9.2057,-0.0053,0.0333,9.8066,0.0711,0.0419,-0.0238,-2.56,-27.12,22.5,22.0,-78.2,-156.13,1.26,0.3094000000000001,9.2057,0.04190000000000001,-0.07109999999999998,-0.0238,-0.5459901113289041,-0.11883792181057928,0.09101353052047947,0.8243111572294721,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915121,2019-09-08 10:23:01:745,0.202,0.1064,9.563,-0.001,-0.0236,9.8066,-0.1222,0.0132,-0.0319,-2.06,-28.12,22.0,25.41,-78.04,-156.38,0.10640000000000005,-0.202,9.562999999999999,0.01319999999999999,0.1222,-0.0319,-0.545501293667709,-0.11579924423042547,0.08537901414486244,0.8256690000152418,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915222,2019-09-08 10:23:01:846,0.0448,0.7797,9.6109,-0.0046,-0.0212,9.8065,-0.0968,-0.0108,0.0083,-2.44,-26.87,21.81,25.23,-78.09,-156.25,0.7797,-0.04479999999999995,9.6109,-0.010800000000000011,0.0968,0.008299999999999998,-0.5463974030707895,-0.11240524531819508,0.08180394308893627,0.8259074122669899,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915321,2019-09-08 10:23:01:945,-0.1274,1.1598,9.3908,-0.0008,0.0114,9.8066,0.006,0.0009,-0.0461,-2.19,-27.44,22.06,25.72,-78.13,-155.86,1.1597999999999997,0.12740000000000018,9.3908,0.0009000000000000011,-0.006,-0.0461,-0.5445088155052529,-0.11264628897642406,0.08193627744168226,0.8271078586592598,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915422,2019-09-08 10:23:02:046,0.1716,0.3057,9.5823,-0.0023,0.0106,9.8065,-0.0175,-0.0185,-0.026,-2.44,-27.37,21.88,26.16,-78.27,-155.44,0.3057000000000001,-0.17159999999999997,9.5823,-0.018500000000000003,0.017499999999999998,-0.026,-0.5434895689284082,-0.11116849855798493,0.08159724631127441,0.8280111972605164,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915521,2019-09-08 10:23:02:145,0.1575,1.4813,9.9651,-0.0046,0.0312,9.8065,0.0163,-0.0351,-0.0022,-1.19,-27.69,21.5,30.65,-78.35,-154.83,1.4813,-0.15749999999999975,9.9651,-0.03509999999999999,-0.016300000000000002,-0.0022,-0.5431986263088123,-0.11001777466884775,0.08342943690303947,0.8281732129761115,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915621,2019-09-08 10:23:02:245,0.2714,1.1286,9.8067,-0.0037,0.0278,9.8065,0.0256,-0.0179,-0.0144,-2.56,-27.75,20.94,24.97,-78.59,-153.69,1.1286,-0.2713999999999998,9.8067,-0.017899999999999996,-0.025600000000000005,-0.0144,-0.5424270944101361,-0.10978161762811597,0.0850703701350206,0.8285432250678428,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915721,2019-09-08 10:23:02:345,-0.2843,0.5008,9.8041,-0.0064,-0.0192,9.8066,-0.072,0.0084,-0.0639,-1.69,-27.5,21.25,28.7,-78.56,-153.37,0.5007999999999999,0.2843,9.804099999999998,0.00839999999999999,0.072,-0.0639,-0.5402290721936049,-0.10825308868789274,0.08149996901110962,0.8305369187444687,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915821,2019-09-08 10:23:02:445,0.5025,1.5588,9.3904,-0.0012,-0.0124,9.8066,-0.0474,-0.0566,0.0244,-1.62,-27.87,21.5,29.07,-78.63,-153.22,1.5588000000000002,-0.5024999999999997,9.3904,-0.056600000000000004,0.047399999999999984,0.0244,-0.5413027598256253,-0.10433270369209752,0.08153266952469904,0.8303363372427072,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,915921,2019-09-08 10:23:02:545,0.0014,0.8994,9.853,-0.0073,0.0018,9.8066,0.0352,-0.012,0.0194,-2.69,-27.44,21.06,26.08,-78.51,-152.67,0.8994,-0.0013999999999998458,9.853,-0.011999999999999997,-0.0352,0.0194,-0.5419040211752949,-0.1045130976906301,0.08353012419739042,0.829722702230524,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916021,2019-09-08 10:23:02:645,0.6763,0.5677,9.4987,0.0014,-0.0029,9.8066,-0.0246,0.0187,0.0227,-2.44,-28.0,21.56,30.21,-78.51,-152.43,0.5677,-0.6762999999999999,9.4987,0.018699999999999994,0.024600000000000004,0.0227,-0.5431052116744426,-0.10415345701885906,0.08227218660086931,0.8291079988487576,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916121,2019-09-08 10:23:02:745,0.0531,1.0021,10.2414,-0.0099,0.0289,9.8066,0.0622,0.0103,0.0197,-3.19,-27.62,20.63,27.82,-78.51,-151.61,1.0021,-0.053099999999999925,10.2414,0.01030000000000001,-0.0622,0.0197,-0.5436701961704263,-0.1059725830202688,0.08478721655289179,0.828253377507895,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916221,2019-09-08 10:23:02:845,0.2709,0.9115,10.6192,0.0011,0.0209,9.8066,0.0463,0.0002,-0.0107,-2.69,-27.69,20.75,28.84,-78.63,-150.75,0.9115,-0.27089999999999986,10.6192,0.00020000000000000573,-0.0463,-0.0107,-0.5430217350022581,-0.10700970327304601,0.08674446455835277,0.828342753085362,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916321,2019-09-08 10:23:02:945,-1.0753,0.5786,9.9757,-0.0045,-0.008,9.8066,0.0108,-0.0117,-0.035,-2.87,-28.12,20.94,28.19,-78.58,-151.27,0.5785999999999998,1.0753,9.9757,-0.011699999999999997,-0.0108,-0.035,-0.5414620251143791,-0.10693021189759838,0.08718317339288865,0.8293273777102235,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916422,2019-09-08 10:23:03:046,0.4247,1.2775,9.0512,0.0037,-0.0085,9.8066,-0.0014,-0.0057,-0.0046,-2.69,-27.62,20.88,27.82,-78.48,-151.63,1.2775,-0.42469999999999986,9.051199999999998,-0.0057,0.0013999999999999993,-0.0046,-0.5412943289065574,-0.10642972042108757,0.08750157008901926,0.8294676843232927,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916521,2019-09-08 10:23:03:145,-0.7289,0.0603,9.9993,-0.013,-0.0112,9.8066,-0.048,-0.0132,0.0382,-2.31,-27.44,20.88,30.95,-78.41,-151.77,0.060299999999999854,0.7288999999999999,9.9993,-0.013200000000000007,0.048,0.0382,-0.5430684030156854,-0.10428264498678098,0.08590300633594057,0.8287475569212868,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916621,2019-09-08 10:23:03:245,0.1006,0.8042,9.9201,-0.003,0.0182,9.8065,0.0029,-0.0124,0.0177,-2.56,-28.37,20.06,28.2,-78.39,-151.35,0.8042,-0.10059999999999986,9.9201,-0.012399999999999998,-0.0029000000000000015,0.0177,-0.5437669630472949,-0.10352768127548019,0.08650545767553842,0.8283213838241712,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916721,2019-09-08 10:23:03:345,-0.2083,0.5269,10.1626,-0.0011,0.0122,9.8066,0.0128,-0.0674,-0.008,-2.87,-27.5,20.63,28.75,-78.55,-150.62,0.5268999999999999,0.20830000000000007,10.1626,-0.0674,-0.012800000000000006,-0.008,-0.5430991604574618,-0.10092044056924306,0.0887906943164026,0.8288392963587823,True
52.415623,-1.597232,181.43,7.45,3,265.59,28 / 29,916822,2019-09-08 10:23:03:446,-0.8409,0.0195,9.2638,0.012,0.0026,9.8066,0.0316,-0.0941,0.0238,-1.87,-27.87,20.81,32.28,-78.7,-150.81,0.019499999999999962,0.8409,9.2638,-0.09409999999999999,-0.03160000000000002,0.0238,-0.5435096447802975,-0.09764458211451801,0.0925513663263074,0.8285511729553038,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,916921,2019-09-08 10:23:03:545,-0.4932,0.4742,10.2855,0.0046,-0.0006,9.8066,-0.0149,-0.0403,-0.0026,-2.25,-27.87,21.0,32.15,-78.71,-150.9,0.47419999999999984,0.4932000000000001,10.2855,-0.0403,0.014899999999999993,-0.0026,-0.5433012692352996,-0.09548658067003914,0.09290510866829833,0.8288996830392616,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917021,2019-09-08 10:23:03:645,-0.6667,0.1053,10.2986,-0.0038,-0.0206,9.8066,-0.0471,-0.0571,0.0027,-1.81,-26.81,20.75,31.22,-78.7,-151.35,0.10529999999999995,0.6667,10.2986,-0.057100000000000005,0.04709999999999999,0.0027,-0.5433768919267118,-0.0917280837259759,0.09232783881015334,0.8293389428675548,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917122,2019-09-08 10:23:03:746,-0.8872,1.5141,10.0413,-0.001,0.0231,9.8066,0.154,-0.0807,-0.0098,-1.56,-26.69,21.38,31.5,-78.75,-151.09,1.5140999999999998,0.8872000000000001,10.0413,-0.08069999999999997,-0.154,-0.0098,-0.5418385003400492,-0.09274734080937119,0.10096700190735255,0.8292253221217245,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917221,2019-09-08 10:23:03:845,-0.8172,0.4028,10.0087,0.0182,0.0131,9.8066,0.104,-0.1646,0.0117,-2.0,-26.44,20.38,30.69,-78.9,-151.41,0.4027999999999998,0.8172,10.008699999999997,-0.16459999999999997,-0.10400000000000002,0.0117,-0.5409938943064263,-0.08868882052282004,0.10945072194684353,0.8291444017194793,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917321,2019-09-08 10:23:03:945,0.4649,0.219,9.3443,0.0223,0.0008,9.8066,0.0245,-0.1087,-0.0205,-1.12,-26.19,20.88,32.23,-78.9,-152.87,0.219,-0.4648999999999999,9.3443,-0.10869999999999999,-0.024500000000000008,-0.0205,-0.5394721507411723,-0.08466493940210888,0.11319527987685317,0.8300532966167486,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917422,2019-09-08 10:23:04:046,-0.0213,0.4285,9.5732,0.017,0.009,9.8066,0.0021,-0.1057,-0.0242,-1.56,-26.5,21.19,27.62,-78.87,-153.74,0.4285,0.02130000000000004,9.5732,-0.1057,-0.0021000000000000185,-0.0242,-0.5378559207955915,-0.08028688626645238,0.11590112618913447,0.831163012475203,True
52.415623,-1.597232,181.43,7.45,3,265.59,27 / 28,917521,2019-09-08 10:23:04:145,-0.2771,0.3247,10.1664,0.0075,-0.0172,9.8066,0.0099,-0.067,-0.0131,-2.25,-26.25,20.75,26.78,-78.83,-154.42,0.3247,0.27710000000000007,10.1664,-0.067,-0.009900000000000006,-0.0131,-0.536904500478127,-0.07776542099493532,0.11781738734888521,0.8317482551241667,True
